id,user_id,game_name,duration_mins,skipped_meals,skipped_sleep,started_at
f8439493-bd8c-4df6-970f-256aef6265cb,988273f6-91b0-425f-843e-0fc36b3c04a0,Valorant,124,0,0,2026-06-23T14:53:51.006955+00:00
b21e9fd2-1c6f-460f-99c7-0a9eb178a1fb,988273f6-91b0-425f-843e-0fc36b3c04a0,WoW,66,1,0,2026-06-24T14:53:51.006955+00:00
b8a040fa-d7be-4cbd-9058-4f161b53b64a,35d9acfc-be3e-4a63-a1c1-7d675200fd90,Valorant,45,0,0,2026-06-11T14:53:51.006955+00:00
b6011583-8bd3-4cf3-9532-d22143463744,35d9acfc-be3e-4a63-a1c1-7d675200fd90,WoW,48,0,0,2026-06-12T14:53:51.006955+00:00
0e949efd-16bf-409b-b769-4570421491de,35d9acfc-be3e-4a63-a1c1-7d675200fd90,Genshin Impact,58,0,0,2026-06-13T14:53:51.006955+00:00
9cff3603-913f-4869-9b96-96aa56c006bc,35d9acfc-be3e-4a63-a1c1-7d675200fd90,Genshin Impact,61,0,0,2026-06-14T14:53:51.006955+00:00
ef1e2a11-cd06-4cde-9538-b86f4e723c9c,35d9acfc-be3e-4a63-a1c1-7d675200fd90,WoW,53,0,0,2026-06-15T14:53:51.006955+00:00
7154f1ac-686c-4aa5-9787-9745150fc5c8,35d9acfc-be3e-4a63-a1c1-7d675200fd90,Genshin Impact,42,0,0,2026-06-16T14:53:51.006955+00:00
ef75848a-0505-4f76-bee9-8dc1e0c4fe7a,35d9acfc-be3e-4a63-a1c1-7d675200fd90,Apex Legends,70,0,0,2026-06-17T14:53:51.006955+00:00
e8e6d9db-85ec-4618-9b5d-ccac85c64fc5,35d9acfc-be3e-4a63-a1c1-7d675200fd90,Genshin Impact,36,0,0,2026-06-18T14:53:51.006955+00:00
63b83062-6bd9-4852-88e9-059b89c44ce6,35d9acfc-be3e-4a63-a1c1-7d675200fd90,Genshin Impact,45,0,0,2026-06-19T14:53:51.006955+00:00
41eafd0c-8bff-4571-ae00-041fa3bd0912,35d9acfc-be3e-4a63-a1c1-7d675200fd90,Valorant,67,0,0,2026-06-20T14:53:51.006955+00:00
8aae42f5-22c7-4d97-8b1c-66b41eb2826b,35d9acfc-be3e-4a63-a1c1-7d675200fd90,Valorant,39,0,0,2026-06-21T14:53:51.006955+00:00
e06bbb2d-f53f-4b16-ab0b-ba72d26b91f8,35d9acfc-be3e-4a63-a1c1-7d675200fd90,Genshin Impact,81,0,0,2026-06-22T14:53:51.006955+00:00
040860a0-bf3c-40ac-81e8-5965c950a7b8,35d9acfc-be3e-4a63-a1c1-7d675200fd90,Genshin Impact,28,0,0,2026-06-23T14:53:51.006955+00:00
105a83dd-8daf-423b-9dc2-32463edad2b0,35d9acfc-be3e-4a63-a1c1-7d675200fd90,Genshin Impact,75,0,0,2026-06-24T14:53:51.006955+00:00
cc5e98fd-0566-482b-8491-be0600da0298,37e17c93-83fc-4130-aeee-43a90aede506,Genshin Impact,470,0,1,2026-06-11T14:53:51.006955+00:00
c6607557-f37c-4bc7-a424-99bbebad35f2,37e17c93-83fc-4130-aeee-43a90aede506,Apex Legends,386,0,0,2026-06-12T14:53:51.006955+00:00
617c0148-ca90-4d26-bb48-36a4572ed3d7,37e17c93-83fc-4130-aeee-43a90aede506,League of Legends,353,1,0,2026-06-13T14:53:51.006955+00:00
6a3b1cf5-85ac-44e2-8c60-73940fe1a22d,37e17c93-83fc-4130-aeee-43a90aede506,League of Legends,301,1,1,2026-06-14T14:53:51.006955+00:00
2dbf3c1e-2714-4f73-b78d-1915dc696e8d,37e17c93-83fc-4130-aeee-43a90aede506,Valorant,350,0,1,2026-06-15T14:53:51.006955+00:00
addc6094-3391-4085-8507-a8776854bf7c,37e17c93-83fc-4130-aeee-43a90aede506,League of Legends,361,0,1,2026-06-16T14:53:51.006955+00:00
15b26e99-dd10-42e2-8ce8-6d8a80093987,37e17c93-83fc-4130-aeee-43a90aede506,Apex Legends,309,0,1,2026-06-17T14:53:51.006955+00:00
cab14893-a3ac-4c8e-b589-872ff16aa80d,37e17c93-83fc-4130-aeee-43a90aede506,Apex Legends,441,1,1,2026-06-18T14:53:51.006955+00:00
017158fc-dd84-4203-998b-520dfd86062c,37e17c93-83fc-4130-aeee-43a90aede506,League of Legends,464,1,0,2026-06-19T14:53:51.006955+00:00
32c59746-2829-4f0b-996a-879637aac3ac,37e17c93-83fc-4130-aeee-43a90aede506,League of Legends,472,1,1,2026-06-20T14:53:51.006955+00:00
2dffe8bb-1303-4bd5-8781-e81aca8e490b,37e17c93-83fc-4130-aeee-43a90aede506,League of Legends,603,1,0,2026-06-21T14:53:51.006955+00:00
183e1950-cb48-4310-85a4-becd7073c9f0,37e17c93-83fc-4130-aeee-43a90aede506,WoW,489,0,1,2026-06-22T14:53:51.006955+00:00
94f74b92-fd6c-436e-9b3a-49feff57aba5,37e17c93-83fc-4130-aeee-43a90aede506,Apex Legends,404,1,1,2026-06-23T14:53:51.006955+00:00
43141795-2b27-4dcd-b325-1eb3cbed8c3e,37e17c93-83fc-4130-aeee-43a90aede506,WoW,481,0,0,2026-06-24T14:53:51.006955+00:00
cc59af3b-17aa-492c-ab3d-7a8160fe97b5,11471fc8-aba1-48f6-b0f3-9e50d331287b,WoW,49,1,0,2026-06-11T14:53:51.006955+00:00
5a3331aa-9b06-4e3f-9cb0-641aad2024f7,11471fc8-aba1-48f6-b0f3-9e50d331287b,WoW,137,0,0,2026-06-12T14:53:51.006955+00:00
54102cd4-be51-4282-9278-bf976b675f37,11471fc8-aba1-48f6-b0f3-9e50d331287b,Apex Legends,170,1,0,2026-06-13T14:53:51.006955+00:00
6b46ab18-ba29-4c88-a917-b7aa32e8cd40,11471fc8-aba1-48f6-b0f3-9e50d331287b,Genshin Impact,159,0,0,2026-06-14T14:53:51.006955+00:00
43e51278-790c-4148-ade5-d0386637af54,11471fc8-aba1-48f6-b0f3-9e50d331287b,Genshin Impact,76,0,1,2026-06-15T14:53:51.006955+00:00
673172bf-93f3-4d80-9af7-51e4c2d48615,11471fc8-aba1-48f6-b0f3-9e50d331287b,Apex Legends,82,1,0,2026-06-16T14:53:51.006955+00:00
2d66f7e3-6561-4d7d-a7b3-2201fe1acefa,11471fc8-aba1-48f6-b0f3-9e50d331287b,Apex Legends,164,0,0,2026-06-17T14:53:51.006955+00:00
140b1316-d453-4580-b2af-16963833c368,11471fc8-aba1-48f6-b0f3-9e50d331287b,WoW,91,0,0,2026-06-18T14:53:51.006955+00:00
f9ae0c33-3822-4d12-a86d-a8656bc70ae1,11471fc8-aba1-48f6-b0f3-9e50d331287b,Valorant,140,0,1,2026-06-19T14:53:51.006955+00:00
9dfccb94-b78e-4263-bfe6-93456c69fabb,11471fc8-aba1-48f6-b0f3-9e50d331287b,Apex Legends,169,0,0,2026-06-20T14:53:51.006955+00:00
2987f1ed-0266-47c8-a68e-e8ddce80279c,11471fc8-aba1-48f6-b0f3-9e50d331287b,Valorant,113,0,0,2026-06-21T14:53:51.006955+00:00
3f5bdcea-edf4-4ff6-b34f-5005260faf03,11471fc8-aba1-48f6-b0f3-9e50d331287b,Valorant,59,0,0,2026-06-22T14:53:51.006955+00:00
b06442b6-22fb-4dc9-b79b-0849a6949c87,11471fc8-aba1-48f6-b0f3-9e50d331287b,Genshin Impact,52,0,0,2026-06-23T14:53:51.006955+00:00
4e163472-d0ce-438e-8a69-29262788c609,11471fc8-aba1-48f6-b0f3-9e50d331287b,Genshin Impact,138,0,1,2026-06-24T14:53:51.006955+00:00
b69a8c3f-c6b8-4ee5-a0fe-3d3afd7e7f98,0af8fa53-4fe3-40e3-9f06-60c466029e67,Genshin Impact,94,0,0,2026-06-11T14:53:51.006955+00:00
8d1e9779-b2cb-411a-9f2e-bc1422c0a1f9,0af8fa53-4fe3-40e3-9f06-60c466029e67,League of Legends,100,0,0,2026-06-12T14:53:51.006955+00:00
076f178b-8dd9-443f-b31d-b7d48335eb24,0af8fa53-4fe3-40e3-9f06-60c466029e67,WoW,121,0,0,2026-06-13T14:53:51.006955+00:00
36ac8609-e96e-43bc-b1c4-3ff569291dcc,0af8fa53-4fe3-40e3-9f06-60c466029e67,WoW,179,0,0,2026-06-14T14:53:51.006955+00:00
99755339-d5a1-4db1-8a6f-45691b4a6965,0af8fa53-4fe3-40e3-9f06-60c466029e67,Valorant,156,0,0,2026-06-15T14:53:51.006955+00:00
a4345f76-fb03-4dab-bb35-09555d5a404a,0af8fa53-4fe3-40e3-9f06-60c466029e67,League of Legends,129,0,1,2026-06-16T14:53:51.006955+00:00
23419773-4fcb-4f41-85ea-186c76a138be,0af8fa53-4fe3-40e3-9f06-60c466029e67,Apex Legends,130,0,0,2026-06-17T14:53:51.006955+00:00
23771a1b-7184-4e6c-bdfc-9a41150472bd,0af8fa53-4fe3-40e3-9f06-60c466029e67,Valorant,46,0,1,2026-06-18T14:53:51.006955+00:00
dad67236-7b3f-40b2-b833-36193f81a6d1,0af8fa53-4fe3-40e3-9f06-60c466029e67,League of Legends,61,0,0,2026-06-19T14:53:51.006955+00:00
72b6edfb-4039-408c-8248-de0e853b1608,0af8fa53-4fe3-40e3-9f06-60c466029e67,Genshin Impact,167,0,0,2026-06-20T14:53:51.006955+00:00
63ff6929-e3e7-4b4b-b3ad-326f9cb68a2b,0af8fa53-4fe3-40e3-9f06-60c466029e67,WoW,52,0,0,2026-06-21T14:53:51.006955+00:00
18136a08-fd79-401d-b0c1-dd6fc5b4464a,0af8fa53-4fe3-40e3-9f06-60c466029e67,Genshin Impact,100,0,0,2026-06-22T14:53:51.006955+00:00
759dea7f-7730-4671-a7f5-a7eae161ec85,0af8fa53-4fe3-40e3-9f06-60c466029e67,WoW,80,0,1,2026-06-23T14:53:51.006955+00:00
f2f6d4a5-0a20-4630-8fa1-6eea64ff2105,0af8fa53-4fe3-40e3-9f06-60c466029e67,Apex Legends,64,0,0,2026-06-24T14:53:51.006955+00:00
13787c9d-cfb0-4d1b-8653-9c8007277012,9585aa96-bdfc-41dc-8467-f7e2092a884e,WoW,141,0,1,2026-06-11T14:53:51.006955+00:00
70835e3a-bbd7-476b-9155-07f36814965e,9585aa96-bdfc-41dc-8467-f7e2092a884e,Genshin Impact,119,0,0,2026-06-12T14:53:51.006955+00:00
78da8c63-97df-4a18-bbcf-c7084c69c6f5,9585aa96-bdfc-41dc-8467-f7e2092a884e,WoW,78,0,1,2026-06-13T14:53:51.006955+00:00
fbcbe8cf-0e11-4b32-81a1-424c94b59db7,9585aa96-bdfc-41dc-8467-f7e2092a884e,League of Legends,79,0,0,2026-06-14T14:53:51.006955+00:00
8386771d-7d3e-4e77-acd6-6378d74171b1,9585aa96-bdfc-41dc-8467-f7e2092a884e,WoW,142,0,0,2026-06-15T14:53:51.006955+00:00
bd5df36c-d2f9-4cc5-a0a8-6fa3fd6b2f6a,9585aa96-bdfc-41dc-8467-f7e2092a884e,Apex Legends,155,1,0,2026-06-16T14:53:51.006955+00:00
0fd80396-646c-4e82-b58e-050f67894422,9585aa96-bdfc-41dc-8467-f7e2092a884e,Apex Legends,123,1,0,2026-06-17T14:53:51.006955+00:00
669e8d97-811d-453a-9832-92cf1420f8f8,9585aa96-bdfc-41dc-8467-f7e2092a884e,WoW,50,0,0,2026-06-18T14:53:51.006955+00:00
4f011ff4-773d-413c-b865-345acfe29a55,9585aa96-bdfc-41dc-8467-f7e2092a884e,Apex Legends,69,0,0,2026-06-19T14:53:51.006955+00:00
419d8933-c342-4f42-8e6c-925b0f7067f2,9585aa96-bdfc-41dc-8467-f7e2092a884e,Genshin Impact,169,0,0,2026-06-20T14:53:51.006955+00:00
68c5de7d-c7ea-4447-804e-92102d2d07e6,9585aa96-bdfc-41dc-8467-f7e2092a884e,League of Legends,61,1,0,2026-06-21T14:53:51.006955+00:00
e26d659b-c4a6-44e7-9967-df140f67936f,9585aa96-bdfc-41dc-8467-f7e2092a884e,WoW,150,0,0,2026-06-22T14:53:51.006955+00:00
fa38e0e7-d1ed-4613-9d84-9560946b8344,9585aa96-bdfc-41dc-8467-f7e2092a884e,Genshin Impact,92,0,0,2026-06-23T14:53:51.006955+00:00
6b1b9468-6778-44e5-a9c5-99289328eb02,9585aa96-bdfc-41dc-8467-f7e2092a884e,WoW,121,1,0,2026-06-24T14:53:51.006955+00:00
b0b34425-7718-48f7-ac20-fa619347eb81,894185ba-7543-4dab-92fb-cb44b94f3df8,WoW,556,0,1,2026-06-11T14:53:51.006955+00:00
6b20a85e-2b93-4b99-97ea-b96363c2cac9,894185ba-7543-4dab-92fb-cb44b94f3df8,Genshin Impact,403,1,1,2026-06-12T14:53:51.006955+00:00
9f9d5491-f5de-4e9f-aeb1-dfa3a24e39c3,894185ba-7543-4dab-92fb-cb44b94f3df8,Valorant,600,0,1,2026-06-13T14:53:51.006955+00:00
5d9e263b-30a2-4333-9308-02b5370d86a5,894185ba-7543-4dab-92fb-cb44b94f3df8,League of Legends,604,1,1,2026-06-14T14:53:51.006955+00:00
761e0d0d-815f-44da-a545-154ba2bb00f5,894185ba-7543-4dab-92fb-cb44b94f3df8,Valorant,504,1,1,2026-06-15T14:53:51.006955+00:00
95d51207-01f2-4e14-9183-d0d95b699df3,894185ba-7543-4dab-92fb-cb44b94f3df8,Genshin Impact,576,0,0,2026-06-16T14:53:51.006955+00:00
9a2dd5fe-d092-4beb-921e-815fbecea29c,894185ba-7543-4dab-92fb-cb44b94f3df8,League of Legends,671,1,1,2026-06-17T14:53:51.006955+00:00
2da9c08f-73a4-43de-97b4-3e2030a6cdee,894185ba-7543-4dab-92fb-cb44b94f3df8,Genshin Impact,479,1,1,2026-06-18T14:53:51.006955+00:00
df8e65f2-e5c8-4d5a-b3c8-9554ee817e7d,894185ba-7543-4dab-92fb-cb44b94f3df8,Valorant,496,1,1,2026-06-19T14:53:51.006955+00:00
c6b7c579-efa3-4976-82ee-900bbfada769,894185ba-7543-4dab-92fb-cb44b94f3df8,Genshin Impact,694,1,0,2026-06-20T14:53:51.006955+00:00
3a6aca51-3362-4b5c-8af4-1f21b087eb03,894185ba-7543-4dab-92fb-cb44b94f3df8,Valorant,710,1,1,2026-06-21T14:53:51.006955+00:00
d70a5f3a-29ba-4ce7-aaff-3871eef0699d,894185ba-7543-4dab-92fb-cb44b94f3df8,Apex Legends,664,1,1,2026-06-22T14:53:51.006955+00:00
8fd3fb0f-7444-4c06-8e85-846d4638aa86,894185ba-7543-4dab-92fb-cb44b94f3df8,League of Legends,723,0,1,2026-06-23T14:53:51.006955+00:00
81d5de4b-e70d-4429-88b7-ddabba7caa03,894185ba-7543-4dab-92fb-cb44b94f3df8,League of Legends,604,0,1,2026-06-24T14:53:51.006955+00:00
231fb4f6-edba-443f-9a82-daf091be9a20,87e0070c-50b5-4927-b383-825608adff8e,Apex Legends,487,1,1,2026-06-11T14:53:51.006955+00:00
695cb19e-6c09-44e0-b5a8-1e07eb689284,87e0070c-50b5-4927-b383-825608adff8e,WoW,452,0,0,2026-06-12T14:53:51.006955+00:00
653e8e0d-2aad-477c-80cd-f29455a397b9,87e0070c-50b5-4927-b383-825608adff8e,Genshin Impact,265,0,1,2026-06-13T14:53:51.006955+00:00
eddd8561-51ac-4561-869c-ae098c2cb4af,87e0070c-50b5-4927-b383-825608adff8e,Valorant,380,1,0,2026-06-14T14:53:51.006955+00:00
f59d15f2-5c43-467f-88a6-f730edbd719e,87e0070c-50b5-4927-b383-825608adff8e,Genshin Impact,525,0,1,2026-06-15T14:53:51.006955+00:00
8837e3c6-dd43-4f08-9a1f-1dc85cee99f9,87e0070c-50b5-4927-b383-825608adff8e,Genshin Impact,446,0,0,2026-06-16T14:53:51.006955+00:00
5e4f166f-59f1-47a0-b34a-e7b0a7ddf4df,87e0070c-50b5-4927-b383-825608adff8e,Valorant,395,0,1,2026-06-17T14:53:51.006955+00:00
ea8aed24-e0db-4a24-97ef-565a4498d310,87e0070c-50b5-4927-b383-825608adff8e,League of Legends,550,0,1,2026-06-18T14:53:51.006955+00:00
addfe2cb-4df2-4898-858c-7166dac811a1,87e0070c-50b5-4927-b383-825608adff8e,Apex Legends,370,1,0,2026-06-19T14:53:51.006955+00:00
94231abc-9f2b-4797-a4f5-5de05ffe90e1,87e0070c-50b5-4927-b383-825608adff8e,Genshin Impact,589,0,1,2026-06-20T14:53:51.006955+00:00
71427518-3a81-41d3-831b-1890ee056905,87e0070c-50b5-4927-b383-825608adff8e,Apex Legends,570,1,1,2026-06-21T14:53:51.006955+00:00
66f64e7e-498b-4251-b43a-953de8870e92,87e0070c-50b5-4927-b383-825608adff8e,WoW,482,0,1,2026-06-22T14:53:51.006955+00:00
50ab6a20-78d2-494d-9842-8b61007c7979,87e0070c-50b5-4927-b383-825608adff8e,WoW,379,1,1,2026-06-23T14:53:51.006955+00:00
ce782249-01b4-4936-8b63-c604636598ec,87e0070c-50b5-4927-b383-825608adff8e,Apex Legends,477,1,1,2026-06-24T14:53:51.006955+00:00
b8a0b83d-230f-4065-b4f3-131ab842b9de,00bdbdfa-c0bd-415d-bb39-541e4f634305,League of Legends,61,0,1,2026-06-11T14:53:51.006955+00:00
2946bb67-e822-48f0-b306-9867b19f1461,00bdbdfa-c0bd-415d-bb39-541e4f634305,Genshin Impact,163,1,0,2026-06-12T14:53:51.006955+00:00
61ce3faf-875e-42f1-9853-e408326b00f8,00bdbdfa-c0bd-415d-bb39-541e4f634305,Apex Legends,124,0,0,2026-06-13T14:53:51.006955+00:00
8ac4d7ac-0f1f-440e-afce-279044ec7d43,00bdbdfa-c0bd-415d-bb39-541e4f634305,WoW,139,1,0,2026-06-14T14:53:51.006955+00:00
8250ad20-a40e-44cc-bc41-604e3a6d2865,00bdbdfa-c0bd-415d-bb39-541e4f634305,Valorant,54,0,1,2026-06-15T14:53:51.006955+00:00
6dee7ff9-e906-43ed-9215-157998c6915f,00bdbdfa-c0bd-415d-bb39-541e4f634305,Valorant,131,0,0,2026-06-16T14:53:51.006955+00:00
85e53a5a-85ef-44fc-8d8a-00ffbe649469,00bdbdfa-c0bd-415d-bb39-541e4f634305,Apex Legends,180,0,0,2026-06-17T14:53:51.006955+00:00
7d5a314d-8189-4884-a102-82c8f95f523d,00bdbdfa-c0bd-415d-bb39-541e4f634305,WoW,71,0,0,2026-06-18T14:53:51.006955+00:00
0d8d8055-2066-4a1c-b35d-524cbcf5c87d,00bdbdfa-c0bd-415d-bb39-541e4f634305,League of Legends,156,0,0,2026-06-19T14:53:51.006955+00:00
b8f36ea5-d731-4f29-8b98-c9d17891a4c7,00bdbdfa-c0bd-415d-bb39-541e4f634305,WoW,58,0,0,2026-06-20T14:53:51.006955+00:00
8a09a4f2-ab24-4ee0-adec-e1747a89b95a,00bdbdfa-c0bd-415d-bb39-541e4f634305,Genshin Impact,83,0,0,2026-06-21T14:53:51.006955+00:00
ef254e96-ee2d-405e-973f-49e1a62ff9ad,00bdbdfa-c0bd-415d-bb39-541e4f634305,Valorant,109,0,0,2026-06-22T14:53:51.006955+00:00
0a8ccd95-550b-48dc-93ef-e876fcab56e8,00bdbdfa-c0bd-415d-bb39-541e4f634305,League of Legends,90,0,0,2026-06-23T14:53:51.006955+00:00
eab8074d-14d8-4c20-a799-363c515cf7e8,00bdbdfa-c0bd-415d-bb39-541e4f634305,Valorant,127,0,0,2026-06-24T14:53:51.006955+00:00
15fbe9e1-9b97-4452-ac60-ac1b3de0037e,dbd9f9c7-fd3a-4bb1-ac39-92525bcc38e7,WoW,412,0,0,2026-06-11T14:53:51.006955+00:00
d105ecc4-763c-481e-b376-ac1ce50f6799,dbd9f9c7-fd3a-4bb1-ac39-92525bcc38e7,Valorant,467,0,0,2026-06-12T14:53:51.006955+00:00
0af135c0-fa61-403f-9751-c5100b00c7e1,dbd9f9c7-fd3a-4bb1-ac39-92525bcc38e7,Genshin Impact,382,1,0,2026-06-13T14:53:51.006955+00:00
776a3d8f-f7d3-48b6-b036-b1106b782f4c,dbd9f9c7-fd3a-4bb1-ac39-92525bcc38e7,Apex Legends,510,1,1,2026-06-14T14:53:51.006955+00:00
f10a90ef-4361-4ef6-ae35-a0d9db75509d,dbd9f9c7-fd3a-4bb1-ac39-92525bcc38e7,Genshin Impact,494,0,1,2026-06-15T14:53:51.006955+00:00
2d4e0e45-22fd-479e-869d-9d0de5471389,dbd9f9c7-fd3a-4bb1-ac39-92525bcc38e7,WoW,377,1,1,2026-06-16T14:53:51.006955+00:00
90128940-6d4f-42d8-b8c4-14d8be137dbd,dbd9f9c7-fd3a-4bb1-ac39-92525bcc38e7,Apex Legends,496,1,1,2026-06-17T14:53:51.006955+00:00
bf79be7c-98d5-4a5d-b79b-7fdb4f80ef45,dbd9f9c7-fd3a-4bb1-ac39-92525bcc38e7,Valorant,396,0,0,2026-06-18T14:53:51.006955+00:00
7e38ed91-bc42-410b-8337-ddbe3854b170,dbd9f9c7-fd3a-4bb1-ac39-92525bcc38e7,Apex Legends,542,0,1,2026-06-19T14:53:51.006955+00:00
1888675a-8d63-4d21-ae55-67aba948b668,dbd9f9c7-fd3a-4bb1-ac39-92525bcc38e7,Apex Legends,461,0,1,2026-06-20T14:53:51.006955+00:00
4e79cca9-1a18-4d3f-be95-2203406299d6,dbd9f9c7-fd3a-4bb1-ac39-92525bcc38e7,WoW,411,1,1,2026-06-21T14:53:51.006955+00:00
850ea344-e294-46ac-8817-f209726b573f,dbd9f9c7-fd3a-4bb1-ac39-92525bcc38e7,Valorant,466,1,1,2026-06-22T14:53:51.006955+00:00
26716460-9659-402d-8e81-380224126ca1,dbd9f9c7-fd3a-4bb1-ac39-92525bcc38e7,Apex Legends,475,1,1,2026-06-23T14:53:51.006955+00:00
ba7a055d-cd96-44a0-9d85-507b5307663b,dbd9f9c7-fd3a-4bb1-ac39-92525bcc38e7,Genshin Impact,417,1,1,2026-06-24T14:53:51.006955+00:00
e64f4a90-36e1-4ac5-97b4-c0aa8035fb45,e6d43a68-d5c6-4eb5-97bd-39953b0f40fc,Apex Legends,274,0,1,2026-06-11T14:53:51.006955+00:00
f0a954c4-26ee-4ccf-981d-89a28bcf9b1d,e6d43a68-d5c6-4eb5-97bd-39953b0f40fc,League of Legends,389,0,1,2026-06-12T14:53:51.006955+00:00
10eccf88-5fa0-4ab9-b367-696a78628fb2,e6d43a68-d5c6-4eb5-97bd-39953b0f40fc,WoW,433,1,1,2026-06-13T14:53:51.006955+00:00
606eb646-9ede-4112-be6a-bd604fcf0992,e6d43a68-d5c6-4eb5-97bd-39953b0f40fc,Apex Legends,507,0,1,2026-06-14T14:53:51.006955+00:00
11c21830-fdf8-4696-94d5-b031781def99,e6d43a68-d5c6-4eb5-97bd-39953b0f40fc,Genshin Impact,291,1,0,2026-06-15T14:53:51.006955+00:00
f074f0f9-71c7-4889-add5-e00e5b9aa3ae,e6d43a68-d5c6-4eb5-97bd-39953b0f40fc,Valorant,393,0,1,2026-06-16T14:53:51.006955+00:00
8f3aba06-a35d-4312-9c49-0f84330af2b7,e6d43a68-d5c6-4eb5-97bd-39953b0f40fc,Apex Legends,478,1,1,2026-06-17T14:53:51.006955+00:00
c9a2b70b-e2b8-4e23-bbca-60f910026257,e6d43a68-d5c6-4eb5-97bd-39953b0f40fc,Apex Legends,556,0,1,2026-06-18T14:53:51.006955+00:00
8ef9963e-c7ef-4ff9-b1ed-a91f95cf2909,e6d43a68-d5c6-4eb5-97bd-39953b0f40fc,Apex Legends,413,1,1,2026-06-19T14:53:51.006955+00:00
934417d3-768f-4619-81fd-017ef69f55b5,e6d43a68-d5c6-4eb5-97bd-39953b0f40fc,Valorant,601,0,1,2026-06-20T14:53:51.006955+00:00
2f3ba7de-a378-4058-8365-d6b03aa68609,e6d43a68-d5c6-4eb5-97bd-39953b0f40fc,Valorant,378,1,1,2026-06-21T14:53:51.006955+00:00
b347fc63-3926-47a5-b375-83be78f9c57d,e6d43a68-d5c6-4eb5-97bd-39953b0f40fc,Genshin Impact,580,1,0,2026-06-22T14:53:51.006955+00:00
aa0f45a8-5aed-455c-b36a-06ad6bf470d9,e6d43a68-d5c6-4eb5-97bd-39953b0f40fc,Genshin Impact,554,0,0,2026-06-23T14:53:51.006955+00:00
4f40ad9f-234e-4ad3-847c-6bf7582adecd,e6d43a68-d5c6-4eb5-97bd-39953b0f40fc,Valorant,636,1,1,2026-06-24T14:53:51.006955+00:00
e6e22aaf-a29f-4db7-8d01-580e06a8ddfb,28a31675-b02d-4a84-963b-4112fa63f874,Apex Legends,179,1,0,2026-06-11T14:53:51.006955+00:00
1fa406d8-79c6-496a-ba68-3f7b230fa1cc,28a31675-b02d-4a84-963b-4112fa63f874,Genshin Impact,109,1,0,2026-06-12T14:53:51.006955+00:00
00c21bf2-5da0-44e9-af6e-7493e39e4b22,28a31675-b02d-4a84-963b-4112fa63f874,Valorant,65,1,0,2026-06-13T14:53:51.006955+00:00
21df4e52-cbef-4099-af86-97b8caaa1233,28a31675-b02d-4a84-963b-4112fa63f874,Valorant,146,1,1,2026-06-14T14:53:51.006955+00:00
bfe2c34a-aec9-498e-850f-fc77c451c7b0,28a31675-b02d-4a84-963b-4112fa63f874,League of Legends,58,0,1,2026-06-15T14:53:51.006955+00:00
93dd9d11-5524-4a3c-bcf9-5895c7975885,28a31675-b02d-4a84-963b-4112fa63f874,WoW,138,0,0,2026-06-16T14:53:51.006955+00:00
a78cced3-3c30-4dac-aa64-3d141fda3cdc,28a31675-b02d-4a84-963b-4112fa63f874,Genshin Impact,87,0,0,2026-06-17T14:53:51.006955+00:00
689566db-205a-479d-aa3d-424c227024fb,28a31675-b02d-4a84-963b-4112fa63f874,Valorant,81,0,0,2026-06-18T14:53:51.006955+00:00
52106733-99c9-4702-bbeb-5a0b850791bc,28a31675-b02d-4a84-963b-4112fa63f874,WoW,91,0,0,2026-06-19T14:53:51.006955+00:00
1c2330b0-9bc4-4bc2-b9df-7d0fee8fccce,28a31675-b02d-4a84-963b-4112fa63f874,WoW,162,0,0,2026-06-20T14:53:51.006955+00:00
8e83a737-c0aa-4df8-b40e-3dbb79aab306,28a31675-b02d-4a84-963b-4112fa63f874,League of Legends,104,0,0,2026-06-21T14:53:51.006955+00:00
28f59b0c-f935-465d-8985-804dad4e5ba4,28a31675-b02d-4a84-963b-4112fa63f874,Valorant,144,0,0,2026-06-22T14:53:51.006955+00:00
4462b2ac-636e-40aa-b557-640e64083534,28a31675-b02d-4a84-963b-4112fa63f874,Valorant,52,0,0,2026-06-23T14:53:51.006955+00:00
f612319c-7797-4ecb-a331-1143f927780a,28a31675-b02d-4a84-963b-4112fa63f874,League of Legends,143,1,0,2026-06-24T14:53:51.006955+00:00
37dd83de-16d1-4cf2-9479-2aee4687d9e9,6e0c50a2-a69e-4714-a151-8a2cb1083a7e,Apex Legends,92,0,0,2026-06-11T14:53:51.006955+00:00
0a17b793-dac9-4382-9513-1b70cd6fdfd3,6e0c50a2-a69e-4714-a151-8a2cb1083a7e,Apex Legends,159,0,0,2026-06-12T14:53:51.006955+00:00
8f08b2d9-d105-4e60-ba3a-601a23e28865,6e0c50a2-a69e-4714-a151-8a2cb1083a7e,Genshin Impact,99,1,1,2026-06-13T14:53:51.006955+00:00
04c245b8-6cf1-4d15-bc77-cb050b7aa6f5,6e0c50a2-a69e-4714-a151-8a2cb1083a7e,League of Legends,151,0,0,2026-06-14T14:53:51.006955+00:00
d6517196-b617-4803-bcf7-ce9b0400693a,6e0c50a2-a69e-4714-a151-8a2cb1083a7e,League of Legends,104,0,0,2026-06-15T14:53:51.006955+00:00
c3bd0b69-1044-420d-b382-f3917c749207,6e0c50a2-a69e-4714-a151-8a2cb1083a7e,League of Legends,59,0,0,2026-06-16T14:53:51.006955+00:00
